scenario,system,failure_inject_phi,partition,n_trials,stale_rate,stale_ci_lo,stale_ci_hi,availability,avail_ci_lo,avail_ci_hi,failure_rate,percentile_basis,messages_mean,mlat_p50,mlat_p99,i_occupancy,neutro_bool_disagree,status
S2,quorum-bool,0.2,none,250,0.249547056,0.2439569494,0.25503391410000004,0.378186708,0.37455970250000004,0.381813368,0.621813292,success_only,5.0,1.9109192000000002,3.8686004,0.41984534,0.5324666600000001,validated
S2,quorum-bool,0.2,transient,250,0.218878768,0.2144712616,0.2234158667,0.37753333599999994,0.3740263076999999,0.38111997699999994,0.6224666640000001,success_only,5.0,1.9258440000000001,4.427939599999999,0.42023200400000005,0.46070668800000003,validated
S2,quorum-bool,0.3,none,250,0.23266834,0.2279574346,0.23730895649999997,0.37037336,0.3667467109,0.3738803693,0.6296266399999999,success_only,5.0,1.9243056,4.219002000000001,0.42004799600000003,0.500960008,validated
S2,quorum-bool,0.3,transient,250,0.223386256,0.2185178126,0.2282473047,0.36193332,0.3587999832,0.365067338,0.63806668,success_only,5.0,1.939816,4.5496932,0.42063731600000004,0.42628000000000005,validated
S2,raft-lww,0.0,none,250,0.0,0.0,0.0,1.0,1.0,1.0,0.0,all,1.0,1.8033728,5.1119476,0.420330652,0.500560028,validated
S2,raft-lww,0.0,transient,250,0.0,0.0,0.0,0.49861334399999996,0.4948933394,0.5021999885000001,0.5013866560000001,success_only,1.0,1.8107676,5.0927276,0.420560044,0.44441334000000005,validated
S2,raft-lww,0.1,none,250,0.0,0.0,0.0,0.8995866800000001,0.8974933559,0.9017333325000002,0.10041332,success_only,1.0,1.8083388,5.263438,0.420410664,0.5398399920000001,validated
S2,raft-lww,0.1,transient,250,0.0,0.0,0.0,0.452560004,0.4487463386,0.45630667199999997,0.547439996,success_only,1.0,1.8024155999999998,5.1653868,0.41890930000000004,0.47024001600000004,validated
S2,raft-lww,0.2,none,250,0.0,0.0,0.0,0.799799984,0.7970000038000001,0.8025866403,0.20020001599999998,success_only,1.0,1.7992232,5.130689599999999,0.41984534,0.5324666600000001,validated
S2,raft-lww,0.2,transient,250,0.0,0.0,0.0,0.40217333600000005,0.3986933277,0.40566701310000003,0.5978266640000001,success_only,1.0,1.8025044,4.9833164,0.42023200400000005,0.46070668800000003,validated
S2,raft-lww,0.3,none,250,0.0,0.0,0.0,0.700040004,0.6968796632,0.7032400048999999,0.299959996,success_only,1.0,1.8014063999999999,5.0821156,0.42004799600000003,0.500960008,validated
S2,raft-lww,0.3,transient,250,0.0,0.0,0.0,0.34878668799999996,0.3452400478,0.3521466763999999,0.651213312,success_only,1.0,1.7889099999999998,4.925215199999999,0.42063731600000004,0.42628000000000005,validated
S2,single-peer,0.0,none,250,0.449653312,0.4458532998,0.4534932965,1.0,1.0,1.0,0.0,all,1.0,1.8023888,5.154208400000001,0.420330652,0.500560028,validated
S2,single-peer,0.0,transient,250,0.45176185999999996,0.4479531533,0.45559751200000004,0.999386704,0.99920004,0.9995600360000001,0.000613296,all,1.0,1.8005499999999999,5.223732,0.420560044,0.44441334000000005,validated
S2,single-peer,0.1,none,250,0.4498883960000001,0.44640305970000005,0.45342953910000006,0.9997466920000001,0.9996397026999998,0.9998533480000001,0.00025330800000000005,all,1.0,1.8018739999999998,5.204624,0.420410664,0.5398399920000001,validated
S2,single-peer,0.1,transient,250,0.449914568,0.44639553579999997,0.4534734051,0.996373364,0.9959466640000001,0.9967870643,0.0036266360000000004,all,1.0,1.8020500000000002,5.19411,0.41890930000000004,0.47024001600000004,validated
S2,single-peer,0.2,none,250,0.45018404000000006,0.4463906687,0.45406234360000003,0.998320072,0.998026732,0.9986133881000001,0.001679928,all,1.0,1.8027208000000001,5.1574492,0.41984534,0.5324666600000001,validated
S2,single-peer,0.2,transient,250,0.44967058400000004,0.4463507523,0.4530418175,0.98782668,0.9870133439,0.9886136809,0.01217332,all,1.0,1.8002012,5.1667264,0.42023200400000005,0.46070668800000003,validated
S2,single-peer,0.3,none,250,0.453581768,0.4499580588,0.45724782129999997,0.993106712,0.992533384,0.9936667161000002,0.006893288,all,1.0,1.7966088,5.1933468000000005,0.42004799600000003,0.500960008,validated
S2,single-peer,0.3,transient,250,0.450672752,0.4472605293,0.4540191077,0.971400004,0.9701733200000001,0.9725737001,0.028599995999999996,all,1.0,1.7984120000000001,5.1641016,0.42063731600000004,0.42628000000000005,validated
S3,centralized,0.0,none,250,0.0,0.0,0.0,1.0,1.0,1.0,0.0,all,1.0,1.8058656000000002,5.1718804,0.42176532800000005,0.644293356,validated
S3,centralized,0.0,transient,250,0.0,0.0,0.0,0.501560004,0.49812002269999994,0.5050532999999999,0.49843999599999994,success_only,1.0,1.8024564,5.0608112,0.42186399999999996,0.629013348,validated
S3,centralized,0.1,none,250,0.0,0.0,0.0,0.899813316,0.8976933356,0.9019870077000001,0.10018668400000001,success_only,1.0,1.7966304,5.215116,0.42186402,0.6966667,validated
S3,centralized,0.1,transient,250,0.0,0.0,0.0,0.450546652,0.4469866672,0.4542806622,0.549453348,success_only,1.0,1.8077192,4.977162,0.422754684,0.674693312,validated
S3,centralized,0.2,none,250,0.0,0.0,0.0,0.798626684,0.7959200278,0.8014000281,0.201373316,success_only,1.0,1.8045008000000002,5.13737,0.421181328,0.706053324,validated
S3,centralized,0.2,transient,250,0.0,0.0,0.0,0.402066656,0.3983866716,0.4056533283,0.5979333440000001,success_only,1.0,1.8051271999999998,5.0829944,0.41991998,0.684039976,validated
S3,centralized,0.3,none,250,0.0,0.0,0.0,0.697240008,0.6939329914000001,0.7004670289,0.30275999200000003,success_only,1.0,1.8034164000000001,5.158389199999999,0.42172799600000005,0.7003733279999999,validated
S3,centralized,0.3,transient,250,0.0,0.0,0.0,0.350159992,0.3468263586,0.35351994490000005,0.6498400079999999,success_only,1.0,1.8035384,4.9880188,0.42144000400000003,0.670453344,validated
S3,freshness-slo,0.0,none,250,0.028123228000000004,0.0265427049,0.029748109300000002,0.5589733319999999,0.5555466597,0.5624803291,0.441026668,success_only,5.0,2.8579620000000006,6.4874892,0.42176532800000005,0.644293356,validated
S3,freshness-slo,0.0,transient,250,0.07096184,0.0686167604,0.0732698773,0.564360016,0.5606400080000001,0.5679873625999999,0.43563998400000004,success_only,5.0,2.6759944,6.2726787999999996,0.42186399999999996,0.629013348,validated
S3,freshness-slo,0.1,none,250,0.046142524,0.0443076064,0.048024578,0.562026644,0.5586793012000001,0.5653869970000001,0.4379733560000001,success_only,5.0,2.7642084000000002,6.3910051999999995,0.42186402,0.6966667,validated
S3,freshness-slo,0.1,transient,250,0.08878724,0.0861665452,0.09143303310000002,0.555106648,0.5513863067,0.5587466481,0.4448933520000001,success_only,5.0,2.6020119999999998,6.2190528,0.422754684,0.674693312,validated
S3,freshness-slo,0.2,none,250,0.065924656,0.0634275302,0.06842201010000001,0.562159996,0.5586266798999999,0.5656136538,0.437840004,success_only,5.0,2.6732048,6.281878,0.421181328,0.706053324,validated
S3,freshness-slo,0.2,transient,250,0.11252212,0.1097177316,0.1153311186,0.551159984,0.5478529912000001,0.5544132964000001,0.448840016,success_only,5.0,2.5021268,6.0812368,0.41991998,0.684039976,validated
S3,freshness-slo,0.3,none,250,0.095568916,0.0927458521,0.09840054109999999,0.5609333400000001,0.5572533476999999,0.5645200203999999,0.43906666000000005,success_only,5.0,2.5664552000000005,6.2283040000000005,0.42172799600000005,0.7003733279999999,validated
S3,freshness-slo,0.3,transient,250,0.139237632,0.1360917839,0.1424666322,0.536480004,0.5330533399,0.5399466601999999,0.463519996,success_only,5.0,2.4137295999999995,6.0013832,0.42144000400000003,0.670453344,validated
S3,lww-crdt,0.0,none,250,0.3647613,0.3613996541,0.36815364059999994,0.999920004,0.9998400039,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,lww-crdt,0.0,transient,250,0.34415772000000006,0.34067257799999995,0.3477819253,0.9981867440000001,0.9978930519,0.9984934160000001,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,lww-crdt,0.1,none,250,0.350798588,0.3475162269,0.3540304633,0.999333376,0.9991467079999999,0.9995067160000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,lww-crdt,0.1,transient,250,0.34102098799999997,0.3374397793,0.3444660989,0.9929066879999999,0.9922667078999999,0.9935199963,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,lww-crdt,0.2,none,250,0.33869602400000004,0.3352968349,0.34212543749999996,0.9959334080000001,0.9954934040000001,0.996360072,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,lww-crdt,0.2,transient,250,0.337663208,0.3346622638,0.34076826909999997,0.9810933599999999,0.9801333639,0.9820133524,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,lww-crdt,0.3,none,250,0.33802616,0.3347276646,0.3413363555,0.9885466640000001,0.9877466720000001,0.9893466680999999,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,lww-crdt,0.3,transient,250,0.34074126,0.3370701678,0.34440166519999993,0.959359988,0.9579333399000001,0.9607199799999999,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,naive-cache,0.0,none,250,0.5346533119999999,0.5311999759,0.5380532925000001,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.42176532800000005,0.644293356,validated
S3,naive-cache,0.0,transient,250,0.5316000200000001,0.5279867037999999,0.5352000083,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.42186399999999996,0.629013348,validated
S3,naive-cache,0.1,none,250,0.5308400120000001,0.5271996675999999,0.5343599770999999,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.42186402,0.6966667,validated
S3,naive-cache,0.1,transient,250,0.5307866320000001,0.5270396079,0.5344133042,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.422754684,0.674693312,validated
S3,naive-cache,0.2,none,250,0.53270668,0.5294400039,0.5360270207000001,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.421181328,0.706053324,validated
S3,naive-cache,0.2,transient,250,0.53289334,0.5294400155,0.5363333323000001,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.41991998,0.684039976,validated
S3,naive-cache,0.3,none,250,0.53183998,0.5283329753,0.5354802971,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.42172799600000005,0.7003733279999999,validated
S3,naive-cache,0.3,transient,250,0.52881332,0.5253863347000001,0.5322799881,1.0,1.0,1.0,0.0,all,0.0,0.2,0.2,0.42144000400000003,0.670453344,validated
S3,neutro-aczel_alsina-g,0.0,none,250,0.23895316,0.2357491204,0.2422033107,0.999920004,0.9998266760000001,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-aczel_alsina-g,0.0,transient,250,0.270463028,0.2671089737,0.27385446040000005,0.9981867440000001,0.9978667599,0.998480092,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-aczel_alsina-g,0.1,none,250,0.25116704000000006,0.24789472839999996,0.2543319147,0.999333376,0.9991467000000002,0.9995200201000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-aczel_alsina-g,0.1,transient,250,0.2876899319999999,0.28430302150000003,0.29097124220000004,0.9929066879999999,0.9923066836,0.9935333640000001,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-aczel_alsina-g,0.2,none,250,0.27047008800000005,0.26737698379999997,0.2735384463,0.9959334080000001,0.9955200719,0.9963467601000001,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-aczel_alsina-g,0.2,transient,250,0.30100266,0.2977822152,0.30425557770000006,0.9810933599999999,0.9801866998,0.9820266839999999,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-aczel_alsina-g,0.3,none,250,0.2852899159999999,0.28194672270000004,0.28870851309999995,0.9885466640000001,0.9877733439,0.9893199762,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-aczel_alsina-g,0.3,transient,250,0.31784801199999996,0.3146515915,0.32101131479999995,0.959359988,0.9578533236999999,0.9607866603,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-bonferroni-g,0.0,none,250,0.23895316,0.235799939,0.2421426142,0.999920004,0.9998400040000002,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-bonferroni-g,0.0,transient,250,0.270463028,0.26712792700000004,0.27373925220000006,0.9981867440000001,0.9978800680000001,0.9984934040000001,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-bonferroni-g,0.1,none,250,0.25116704000000006,0.2479949767,0.2543979832,0.999333376,0.9991467000000002,0.999506712,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-bonferroni-g,0.1,transient,250,0.2876899319999999,0.28438863379999996,0.2911593596,0.9929066879999999,0.9922929766,0.9935066841,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-bonferroni-g,0.2,none,250,0.27047008800000005,0.26737838589999996,0.2735552643,0.9959334080000001,0.99550676,0.9963467481,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-bonferroni-g,0.2,transient,250,0.30100266,0.2978027126000001,0.3042039245,0.9810933599999999,0.980146704,0.9820133723000001,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-bonferroni-g,0.3,none,250,0.2852899159999999,0.2818489253,0.28871582340000007,0.9885466640000001,0.9877733277999999,0.9893066561,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-bonferroni-g,0.3,transient,250,0.31784801199999996,0.31466710310000007,0.3210273941,0.959359988,0.9579333199000001,0.9607999762,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-dombi-g,0.0,none,250,0.23895316,0.2358191742,0.2422225519,0.999920004,0.9998400040000001,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-dombi-g,0.0,transient,250,0.270463028,0.26702866149999993,0.2737745541,0.9981867440000001,0.9978667480000002,0.9984934041000001,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-dombi-g,0.1,none,250,0.25116704000000006,0.24796594380000003,0.2542549884,0.999333376,0.9991333880000001,0.9995067081000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-dombi-g,0.1,transient,250,0.2876899319999999,0.28438786110000003,0.29100453639999996,0.9929066879999999,0.9922666757,0.9935333481,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-dombi-g,0.2,none,250,0.27047008800000005,0.26734138589999995,0.2736278573,0.9959334080000001,0.9954934159000001,0.9963600760000001,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-dombi-g,0.2,transient,250,0.30100266,0.2977213008,0.30429090090000005,0.9810933599999999,0.9801599995999998,0.982013384,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-dombi-g,0.3,none,250,0.2852899159999999,0.2818392115,0.2887786602,0.9885466640000001,0.9877466800000001,0.9893333282,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-dombi-g,0.3,transient,250,0.31784801199999996,0.31469728629999993,0.3210175549,0.959359988,0.9579196276999999,0.9607466086,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-einstein-g,0.0,none,250,0.23895316,0.2358162078,0.2421070711,0.999920004,0.9998400040000001,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-einstein-g,0.0,transient,250,0.270463028,0.2672323455,0.27386306709999997,0.9981867440000001,0.9978667440000002,0.9984800721000002,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-einstein-g,0.1,none,250,0.25116704000000006,0.24812068310000002,0.25429625770000003,0.999333376,0.9991333920000001,0.9995200281000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-einstein-g,0.1,transient,250,0.2876899319999999,0.28441209870000006,0.2910379246,0.9929066879999999,0.9922800159000001,0.9935203874999999,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-einstein-g,0.2,none,250,0.27047008800000005,0.26731505640000003,0.27350092100000006,0.9959334080000001,0.9954934000000001,0.9963467400000002,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-einstein-g,0.2,transient,250,0.30100266,0.2978867726,0.3040842888,0.9810933599999999,0.9801200120000001,0.9820800081,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-einstein-g,0.3,none,250,0.2852899159999999,0.28190291199999995,0.2887875164,0.9885466640000001,0.98774666,0.9893203326000001,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-einstein-g,0.3,transient,250,0.31784801199999996,0.3146666581,0.3209929163,0.959359988,0.9580263108,0.9607599764000001,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-hamacher-g,0.0,none,250,0.23895316,0.23587249980000002,0.2422341261,0.999920004,0.9998400000000002,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-hamacher-g,0.0,transient,250,0.270463028,0.26702808190000005,0.2736957985,0.9981867440000001,0.9978800879,0.9984933882,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-hamacher-g,0.1,none,250,0.25116704000000006,0.24793056750000003,0.254299858,0.999333376,0.9991333920000001,0.9995200320000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-hamacher-g,0.1,transient,250,0.2876899319999999,0.2843268465,0.2909522584,0.9929066879999999,0.9922800197999999,0.9935200042000001,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-hamacher-g,0.2,none,250,0.27047008800000005,0.2674276721,0.27364295419999995,0.9959334080000001,0.9954934040000002,0.9963467361000002,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-hamacher-g,0.2,transient,250,0.30100266,0.29778524310000004,0.30432316689999994,0.9810933599999999,0.9801466996,0.9820266879999999,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-hamacher-g,0.3,none,250,0.2852899159999999,0.28168979069999994,0.2887707073,0.9885466640000001,0.9877329717,0.9893199921000001,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-hamacher-g,0.3,transient,250,0.31784801199999996,0.31449173379999995,0.3210181633,0.959359988,0.957946676,0.9607733121,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-krum-g,0.0,none,250,0.23895316,0.23569308260000002,0.24200969340000003,0.999920004,0.9998400040000002,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-krum-g,0.0,transient,250,0.270463028,0.26698007819999997,0.2737858156,0.9981867440000001,0.9978800800000001,0.998493388,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-krum-g,0.1,none,250,0.25116704000000006,0.247958914,0.2542586449,0.999333376,0.9991467119999999,0.999520032,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-krum-g,0.1,transient,250,0.2876899319999999,0.28445580229999995,0.29112225350000004,0.9929066879999999,0.992280024,0.9935066802000001,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-krum-g,0.2,none,250,0.27047008800000005,0.2673092899000001,0.2736011501000001,0.9959334080000001,0.9955067318999999,0.9963337642000001,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-krum-g,0.2,transient,250,0.30100266,0.2978974342,0.3042939334,0.9810933599999999,0.980173344,0.9820400121,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-krum-g,0.3,none,250,0.2852899159999999,0.28190129140000003,0.2887836479,0.9885466640000001,0.9877466799000002,0.9893200201,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-krum-g,0.3,transient,250,0.31784801199999996,0.3146395901,0.32104280539999996,0.959359988,0.9579733237999999,0.9607599881000001,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-median-g,0.0,none,250,0.23895316,0.23565252180000004,0.24208987120000003,0.999920004,0.9998400000000002,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-median-g,0.0,transient,250,0.270463028,0.2671457927,0.2737943078,0.9981867440000001,0.9978667399,0.9984934000000001,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-median-g,0.1,none,250,0.25116704000000006,0.2478423066,0.25416792239999997,0.999333376,0.9991333800000001,0.9995070448000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-median-g,0.1,transient,250,0.2876899319999999,0.2843510523,0.29096420809999995,0.9929066879999999,0.9922933437999999,0.9934933481000001,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-median-g,0.2,none,250,0.27047008800000005,0.2673842994,0.27353444390000003,0.9959334080000001,0.995493428,0.9963467361000001,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-median-g,0.2,transient,250,0.30100266,0.29777559210000004,0.304184072,0.9810933599999999,0.9801466839,0.9820267043000002,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-median-g,0.3,none,250,0.2852899159999999,0.28189582459999996,0.28872778099999996,0.9885466640000001,0.9877599958,0.9893336998000001,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-median-g,0.3,transient,250,0.31784801199999996,0.3147141186,0.32115304209999995,0.959359988,0.9579333239000001,0.9607733001000001,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-trimmed-g,0.0,none,250,0.23895316,0.2357163316,0.2421620233,0.999920004,0.9998400080000002,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-trimmed-g,0.0,transient,250,0.270463028,0.26705721039999997,0.2739622394,0.9981867440000001,0.9978667318,0.9984804322999999,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-trimmed-g,0.1,none,250,0.25116704000000006,0.24808904389999997,0.2543688021,0.999333376,0.9991333840000001,0.999506712,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-trimmed-g,0.1,transient,250,0.2876899319999999,0.2843429826,0.29106274679999994,0.9929066879999999,0.9922800514999999,0.9935066721,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-trimmed-g,0.2,none,250,0.27047008800000005,0.2673871783,0.2735285133,0.9959334080000001,0.995520064,0.9963600881,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-trimmed-g,0.2,transient,250,0.30100266,0.2977620893,0.3042850783,0.9810933599999999,0.9801600477,0.9820400083,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-trimmed-g,0.3,none,250,0.2852899159999999,0.28182719959999997,0.28870733830000006,0.9885466640000001,0.9877600392000002,0.9893333401,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-trimmed-g,0.3,transient,250,0.31784801199999996,0.31462509540000005,0.3210471692,0.959359988,0.9579066595,0.9607866562,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-waa,0.0,none,250,0.23895316,0.23582745149999998,0.24221506550000002,0.999920004,0.9998400040000001,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-waa,0.0,transient,250,0.270463028,0.2671085372,0.27380803800000003,0.9981867440000001,0.9978667758,0.9984933961000002,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-waa,0.1,none,250,0.25116704000000006,0.2481503916,0.2543118335,0.999333376,0.999146704,0.9995200320000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
S3,neutro-waa,0.1,transient,250,0.2876899319999999,0.28434104090000006,0.29089429219999996,0.9929066879999999,0.9922933517999999,0.9935200081000002,0.007093312000000001,all,5.0,2.5973724000000002,6.2811384,0.422754684,0.674693312,validated
S3,neutro-waa,0.2,none,250,0.27047008800000005,0.26738259509999995,0.27356957359999995,0.9959334080000001,0.9955067439,0.9963600923000001,0.004066592,all,5.0,2.6774856,6.3634008,0.421181328,0.706053324,validated
S3,neutro-waa,0.2,transient,250,0.30100266,0.2978852294,0.3042232931,0.9810933599999999,0.9801333640000001,0.9820533725000001,0.01890664,all,5.0,2.4978128,6.13291,0.41991998,0.684039976,validated
S3,neutro-waa,0.3,none,250,0.2852899159999999,0.2819129885,0.2887589162,0.9885466640000001,0.9877462957000002,0.989333312,0.011453336,all,5.0,2.5665072,6.3131104,0.42172799600000005,0.7003733279999999,validated
S3,neutro-waa,0.3,transient,250,0.31784801199999996,0.3145604388,0.3210604438,0.959359988,0.9579333238000001,0.9607999962,0.040640012,all,5.0,2.4028443999999998,6.1019932,0.42144000400000003,0.670453344,validated
S3,neutro-waa-g,0.0,none,250,0.23895316,0.23578861199999998,0.2421326094,0.999920004,0.9998400040000002,0.999986668,7.999600000000001e-05,all,5.0,2.8621779999999997,6.5791776,0.42176532800000005,0.644293356,validated
S3,neutro-waa-g,0.0,transient,250,0.270463028,0.26709675580000003,0.2739034254,0.9981867440000001,0.9978667599,0.9984934000000001,0.001813256,all,5.0,2.6739607999999997,6.3522479999999995,0.42186399999999996,0.629013348,validated
S3,neutro-waa-g,0.1,none,250,0.25116704000000006,0.2481654858,0.2543248204,0.999333376,0.9991463674000002,0.9995200280000001,0.000666624,all,5.0,2.7747260000000002,6.4914276,0.42186402,0.6966667,validated
